STARLINK-4711           
Time(t),Position x(r_x),y(r_y),z(r_z),Velocity x(v_x),y(v_y),z(v_z)
2459905.53406184,-4297.613969566099,-163.31309364906673,-5285.094177238916,-1.5905509610837412,-7.318849356269564,1.520475670716245
2459905.534756979,-4383.3348847066145,-602.1790371167584,-5181.837835077015,-1.2628771025586578,-7.289957232540211,1.9166939666258747
2459905.5354521186,-4449.1945718015095,-1038.3170994284421,-5055.034787269129,-0.9294116742683767,-7.228023782471673,2.3042847067472434
2459905.5361472582,-4494.889941075851,-1469.7497061770534,-4905.256060506618,-0.5916511660808949,-7.133312305848067,2.6814964377631783
2459905.536842398,-4520.208502758268,-1894.5197593836592,-4733.176532775025,-0.251113148024259,-7.006231641821471,3.0466214104478913
2459905.5375375375,-4525.029393077964,-2310.699055314269,-4539.57216193907,0.09066985514337526,-6.8473350936784305,3.398002773506621
2459905.538232677,-4509.324078756193,-2716.3969149871277,-4325.316707248619,0.43215685671842985,-6.657318776015254,3.7340419483291365
2459905.538927817,-4473.156667327129,-3109.7686979377604,-4091.3780109540576,0.7718050374619105,-6.4370193683908115,4.053205887909586
2459905.5396229564,-4416.683815554217,-3489.024162822063,-3838.813847949383,1.1080764937884895,-6.187411252146647,4.354034186061087
2459905.540318096,-4340.154229424055,-3852.435637080506,-3568.7673535711247,1.4394450821625704,-5.909603009354816,4.635145998227522
2459905.541013235,-4243.907821695377,-4198.345731226922,-3282.4622391129487,1.764403117030016,-5.604833479408664,4.8952465639093745
2459905.541708375,-4128.374110637922,-4525.1759242128655,-2981.196638263733,2.0814691869289503,-5.274466100201615,5.1331343007669235
2459905.5424035145,-3994.070859500106,-4831.432531492613,-2666.338508189314,2.3891937957792275,-4.919984636810927,5.347705841359894
2459905.543098654,-3841.601667245846,-5115.71465423039,-2339.318766979478,2.6861671460582017,-4.54298621173519,5.537962449424576
2459905.543793794,-3671.6534495848696,-5376.720560051004,-2001.6250449298311,2.971025738950931,-4.145174666867572,5.703015111717225
2459905.5444889334,-3484.993456158756,-5613.253871386869,-1654.7949469602875,3.242459059865483,-3.728353085281113,5.8420893290067735
2459905.545184073,-3282.465891415425,-5824.229285706696,-1300.409043206175,3.499216079525019,-3.294415695492716,5.954529375523155
2459905.5458792127,-3064.988151820192,-6008.677791624381,-940.0836211769167,3.7401115198815846,-2.845339194821939,6.039801980848611
2459905.5465743523,-2833.54669510812,-6165.751347372554,-575.4632354959667,3.964031834200712,-2.383173537465798,6.097499392735445
2459905.547269492,-2589.1925602874617,-6294.726991141098,-208.21309353186268,4.169940851891087,-1.9100322413725928,6.1273417849669265
2459905.547964631,-2333.036735294527,-6395.010298811645,159.98843623644015,4.356884922290301,-1.4280826009812533,6.129178989154505
2459905.5486597707,-2066.244351614536,-6466.13853039041,527.4586319860967,4.523998239305977,-0.9395339260173997,6.102991498410503
2459905.5493549104,-1790.0303275863016,-6507.782486351681,892.516796578497,4.67050646002554,-0.4466287398280171,6.048890757609304
2459905.55005005,-1505.6530541376712,-6519.748404509243,1253.493100402068,4.795731090189365,0.04836944849798129,5.967118759452376
2459905.5507451897,-1214.408711055938,-6501.978830766823,1608.736142909632,4.8990926955294105,0.5431868843060856,5.85804688383315
2459905.5514403293,-917.6252312862762,-6454.552901052428,1956.6206701734786,4.980113694674404,1.0355506665067646,5.722174036893034
2459905.552135469,-616.6561145159502,-6377.68595766424,2295.5551598673715,5.038420586614346,1.5231998055153992,5.56012409852561
2459905.5528306086,-312.8741242522005,-6271.72850482626,2623.9892329681334,5.073745604194348,2.003896162351855,5.37264270509649
2459905.553525748,-7.664902896794074,-6137.164512790823,2940.420853272749,5.085927791818907,2.4754351950778584,5.160593400728545
2459905.5542208874,297.57925657559036,-5974.609202213415,3243.403079825267,5.074913527107748,2.935656139795035,4.9249533616386545
2459905.554916027,601.4666748109141,-5784.805635676579,3531.5515372149134,5.04075642166627,3.382453397496933,4.66680775859778
2459905.5556111666,902.6114843315102,-5568.621818615877,3803.5495488957995,4.983616766518961,3.8137844636851015,4.387345212787849
2459905.5563063063,1199.6408233528016,-5327.046153859136,4058.1549680655057,4.903760394909382,4.22768052476324,4.08785123376807
2459905.557001446,1491.200923542468,-5061.182865059608,4294.205609583783,4.801557058445735,4.622255032022275,3.769702020371048
2459905.5576965855,1775.9632906883796,-4772.246801568481,4510.624497350129,4.677478330266254,4.995712088051295,3.4343577574270987
2459905.558391725,2052.63074605855,-4461.557755140702,4706.42469964543,4.53209506348131,5.346354308615522,3.0833556064129204
2459905.559086865,2319.9433025993067,-4130.534320552855,4880.713735396389,4.3660744343770155,5.672590142444711,2.7183024357116548
2459905.5597820044,2576.683851883441,-3780.687333086392,5032.697536988313,4.1801765998023575,5.972940637693161,2.340867333059268
2459905.5604771436,2821.683479528548,-3413.613167640287,5161.683879153226,3.9752511407280973,6.246045475665856,1.95277420221847
2459905.5611722833,3053.827356999183,-3030.985435228953,5267.085751623426,3.752232470070799,6.490669330915768,1.5557929051701511
2459905.561867423,3272.0587474656127,-2634.548829601885,5348.42340980177,3.512136321657361,6.7057058594995285,1.1517328998406733
2459905.5625625625,3475.3843936916182,-2226.1102347247074,5405.326827311977,3.2560545944506245,6.890182981311525,0.742434195342493
2459905.563257702,3662.878787033174,-1807.5307904007282,5437.537209698116,2.9851506013713784,7.043266667271166,0.32975953413603837
2459905.563952842,3833.68830381886,-1380.7174952069947,5444.908115980023,2.7006539406417818,7.164264370442394,-0.084413726429898
2459905.5646479814,3987.035026631847,-947.6146197902672,5427.406091819288,2.403855134969679,7.25262791109206,-0.4982017595008086
2459905.565343121,4122.22023688594,-510.1949634230432,5385.110813177113,2.096100050843271,7.307955815585989,-0.9097224253756051
2459905.5660382607,4238.627565880359,-70.45098654287587,5318.214740249801,1.7787841083319356,7.329995106287278,-1.317103424823652
2459905.5667334,4335.725733548615,369.6138530484011,5227.022351478546,1.4533465112644448,7.318642555188213,-1.7184901675720339
2459905.5674285395,4413.0712274138,807.9952953711704,5111.948560184983,1.1212631883054214,7.273945301591993,-2.1120549446669767
2459905.568123679,4470.309966868079,1242.6955461437533,4973.517273932842,0.784041739600696,7.196100991709221,-2.496003361629015
2459905.568818819,4507.179244378746,1671.7334839836553,4812.35887735977,0.44321403524553726,7.085457273040488,-2.8685833945534216
2459905.5695139584,4523.508924453676,2093.153344218514,4629.207520176648,0.10032973861847864,6.942510684892096,-3.228092996719001
2459905.570209098,4519.222307934226,2505.033612584988,4424.897882625923,-0.24305052866806529,6.767904926403437,-3.5728878507487876
2459905.5709042377,4494.336581998286,2905.4957957671513,4200.361479832009,-0.5853621460469285,6.562428480844775,-3.9013889629520206
2459905.5715993773,4448.962849051386,3292.7130296026944,3956.622515555094,-0.9250435549692549,6.327011579838103,-4.212090063408314
2459905.572294517,4383.3057291553305,3664.9184848555237,3694.7932981859317,-1.2605433948544191,6.0627224937499395,-4.503564771382374
2459905.572989656,4297.662596357469,4020.413297564418,3416.0694264557587,-1.59032746431355,5.770763342939688,-4.774473307832855
2459905.5736847958,4192.422076372981,4357.575388556847,3121.7236204715255,-1.912886789621214,5.452464214957245,-5.023569769039252
2459905.5743799354,4068.0627007512335,4674.86558509656,2813.101049423707,-2.2267434553662677,5.109278570679735,-5.249707223647457
2459905.575075075,3925.150572086157,4970.835771108179,2491.612442028898,-2.5304585769492176,4.74277603272772,-5.451844216453055
2459905.5757702147,3764.3368741084855,5244.135421185183,2158.727782441523,-2.822639041458571,4.3546354637324205,-5.629049869195856
2459905.5764653543,3586.3549175113862,5493.517932260208,1815.96952272171,-3.1019443032709377,3.9466372221413337,-5.7805086477412875
2459905.577160494,3392.0167838204316,5717.8464717927,1464.9055258400817,-3.367092961673963,3.520654816181061,-5.905524561412637
2459905.5778556336,3182.209581914293,5916.099307575088,1107.1417746415948,-3.616869070455968,3.078645998936173,-6.003524752604907
2459905.578550773,2957.89133479896,6087.374587104196,744.3148845481842,-3.850128130123781,2.6226433559660642,-6.074062439847047
2459905.5792459124,2720.086680736774,6230.8944511054215,378.0847058984928,-4.065802576858265,2.1547447616757918,-6.116819164292184
2459905.579941052,2469.8814384878565,6346.008995637339,10.125581365515872,-4.2629075664840315,1.677101874821361,-6.131606450409773
